,Sumo__Plant__Influent1__T,Sumo__Plant__Influent__param__TCOD,Sumo__Plant__Influent1__param__TKN,Sumo__Plant__Influent1__param__TP,Sumo__Plant__Influent__param__Q
2022-03-18 06:45:00,15.209,890.0,83.0,9.3,399.408
2022-03-18 07:00:00,15.209,890.0,83.0,9.3,388.104
2022-03-18 07:15:00,15.209,890.0,83.0,9.3,18.4695
2022-03-18 07:30:00,15.209,890.0,83.0,9.3,352.972
2022-03-18 07:45:00,15.209,890.0,83.0,9.3,459.367
2022-03-18 08:00:00,15.209,890.0,83.0,9.3,58.3627
2022-03-18 08:15:00,15.209,890.0,83.0,9.3,174.069
2022-03-18 08:30:00,15.209,890.0,83.0,9.3,380.456
2022-03-18 08:45:00,15.209,890.0,83.0,9.3,396.585
2022-03-18 09:00:00,15.209,890.0,83.0,9.3,1189.21
2022-03-18 09:15:00,15.209,890.0,83.0,9.3,521.007
2022-03-18 09:30:00,15.209,890.0,83.0,9.3,342.074
2022-03-18 09:45:00,15.209,890.0,83.0,9.3,927.391
2022-03-18 10:00:00,15.209,890.0,83.0,9.3,771.063
2022-03-18 10:15:00,15.209,890.0,83.0,9.3,1962.76
2022-03-18 10:30:00,15.209,890.0,83.0,9.3,477.324
2022-03-18 10:45:00,15.209,890.0,83.0,9.3,793.301
2022-03-18 11:00:00,15.209,890.0,83.0,9.3,645.188
2022-03-18 11:15:00,15.209,890.0,83.0,9.3,1573.36
2022-03-18 11:30:00,15.209,890.0,83.0,9.3,1688.8
2022-03-18 11:45:00,15.209,890.0,83.0,9.3,461.756
2022-03-18 12:00:00,15.209,890.0,83.0,9.3,425.681
2022-03-18 12:15:00,15.209,890.0,83.0,9.3,612.143
2022-03-18 12:30:00,15.209,890.0,83.0,9.3,668.339
2022-03-18 12:45:00,15.209,890.0,83.0,9.3,657.215
2022-03-18 13:00:00,15.209,890.0,83.0,9.3,284.636
2022-03-18 13:15:00,15.209,890.0,83.0,9.3,432.337
2022-03-18 13:30:00,15.209,890.0,83.0,9.3,473.96
2022-03-18 13:45:00,15.209,890.0,83.0,9.3,274.672
2022-03-18 14:00:00,15.209,890.0,83.0,9.3,873.036
2022-03-18 14:15:00,15.209,890.0,83.0,9.3,611.118
2022-03-18 14:30:00,15.209,890.0,83.0,9.3,493.278
2022-03-18 14:45:00,15.209,890.0,83.0,9.3,920.9
2022-03-18 15:00:00,15.209,890.0,83.0,9.3,526.125
2022-03-18 15:15:00,15.209,890.0,83.0,9.3,394.424
2022-03-18 15:30:00,15.209,890.0,83.0,9.3,500.89
2022-03-18 15:45:00,15.209,890.0,83.0,9.3,177.05
2022-03-18 16:00:00,15.209,890.0,83.0,9.3,305.11
2022-03-18 16:15:00,15.209,890.0,83.0,9.3,747.759
2022-03-18 16:30:00,15.209,890.0,83.0,9.3,573.886
2022-03-18 16:45:00,15.209,890.0,83.0,9.3,925.966
2022-03-18 17:00:00,15.209,890.0,83.0,9.3,909.654
2022-03-18 17:15:00,15.209,890.0,83.0,9.3,344.561
2022-03-18 17:30:00,15.209,890.0,83.0,9.3,515.193
2022-03-18 17:45:00,15.209,890.0,83.0,9.3,917.293
2022-03-18 18:00:00,15.209,890.0,83.0,9.3,2.51469
2022-03-18 18:15:00,15.209,890.0,83.0,9.3,905.281
2022-03-18 18:30:00,15.209,890.0,83.0,9.3,1099.58
2022-03-18 18:45:00,15.209,890.0,83.0,9.3,1350.77
2022-03-18 19:00:00,15.209,890.0,83.0,9.3,789.117
2022-03-18 19:15:00,15.209,890.0,83.0,9.3,329.973
2022-03-18 19:30:00,15.209,890.0,83.0,9.3,105.422
2022-03-18 19:45:00,15.209,890.0,83.0,9.3,883.421
2022-03-18 20:00:00,15.209,890.0,83.0,9.3,883.375
2022-03-18 20:15:00,15.209,890.0,83.0,9.3,274.76
2022-03-18 20:30:00,15.209,890.0,83.0,9.3,1162.05
2022-03-18 20:45:00,15.209,890.0,83.0,9.3,1060.51
2022-03-18 21:00:00,15.209,890.0,83.0,9.3,650.3
2022-03-18 21:15:00,15.209,890.0,83.0,9.3,92.2408
2022-03-18 21:30:00,15.209,890.0,83.0,9.3,537.411
2022-03-18 21:45:00,15.209,890.0,83.0,9.3,550.979
2022-03-18 22:00:00,15.209,890.0,83.0,9.3,150.1
2022-03-18 22:15:00,15.209,890.0,83.0,9.3,94.8287
2022-03-18 22:30:00,15.209,890.0,83.0,9.3,40.2716
2022-03-18 22:45:00,15.209,890.0,83.0,9.3,913.567
2022-03-18 23:00:00,15.209,890.0,83.0,9.3,222.831
2022-03-18 23:15:00,15.209,890.0,83.0,9.3,117.488
2022-03-18 23:30:00,15.209,890.0,83.0,9.3,303.59
2022-03-18 23:45:00,15.209,890.0,83.0,9.3,798.614
2022-03-19 00:00:00,15.317,890.0,83.0,9.3,867.426
2022-03-19 00:15:00,15.317,890.0,83.0,9.3,464.619
2022-03-19 00:30:00,15.317,890.0,83.0,9.3,69.8131
2022-03-19 00:45:00,15.317,890.0,83.0,9.3,381.512
2022-03-19 01:00:00,15.317,890.0,83.0,9.3,716.036
2022-03-19 01:15:00,15.317,890.0,83.0,9.3,331.048
2022-03-19 01:30:00,15.317,890.0,83.0,9.3,1005.26
2022-03-19 01:45:00,15.317,890.0,83.0,9.3,108.803
2022-03-19 02:00:00,15.317,890.0,83.0,9.3,77.1282
2022-03-19 02:15:00,15.317,890.0,83.0,9.3,104.811
2022-03-19 02:30:00,15.317,890.0,83.0,9.3,646.262
2022-03-19 02:45:00,15.317,890.0,83.0,9.3,223.545
2022-03-19 03:00:00,15.317,890.0,83.0,9.3,562.457
2022-03-19 03:15:00,15.317,890.0,83.0,9.3,98.4634
2022-03-19 03:30:00,15.317,890.0,83.0,9.3,609.357
2022-03-19 03:45:00,15.317,890.0,83.0,9.3,469.966
2022-03-19 04:00:00,15.317,890.0,83.0,9.3,209.769
2022-03-19 04:15:00,15.317,890.0,83.0,9.3,186.639
2022-03-19 04:30:00,15.317,890.0,83.0,9.3,2.57572
2022-03-19 04:45:00,15.317,890.0,83.0,9.3,416.645
2022-03-19 05:00:00,15.317,890.0,83.0,9.3,351.165
2022-03-19 05:15:00,15.317,890.0,83.0,9.3,67.1214
2022-03-19 05:30:00,15.317,890.0,83.0,9.3,424.689
2022-03-19 05:45:00,15.317,890.0,83.0,9.3,139.51
2022-03-19 06:00:00,15.317,890.0,83.0,9.3,569.375
2022-03-19 06:15:00,15.317,890.0,83.0,9.3,126.992
2022-03-19 06:30:00,15.317,890.0,83.0,9.3,17.908
2022-03-19 06:45:00,15.317,890.0,83.0,9.3,412.854
2022-03-19 07:00:00,15.317,890.0,83.0,9.3,255.259
2022-03-19 07:15:00,15.317,890.0,83.0,9.3,1123.09
2022-03-19 07:30:00,15.317,890.0,83.0,9.3,236.515
2022-03-19 07:45:00,15.317,890.0,83.0,9.3,101.219
2022-03-19 08:00:00,15.317,890.0,83.0,9.3,382.419
2022-03-19 08:15:00,15.317,890.0,83.0,9.3,165.151
2022-03-19 08:30:00,15.317,890.0,83.0,9.3,499.29
2022-03-19 08:45:00,15.317,890.0,83.0,9.3,167.556
2022-03-19 09:00:00,15.317,890.0,83.0,9.3,548.44
2022-03-19 09:15:00,15.317,890.0,83.0,9.3,368.389
2022-03-19 09:30:00,15.317,890.0,83.0,9.3,843.375
2022-03-19 09:45:00,15.317,890.0,83.0,9.3,558.202
2022-03-19 10:00:00,15.317,890.0,83.0,9.3,764.114
2022-03-19 10:15:00,15.317,890.0,83.0,9.3,313.802
2022-03-19 10:30:00,15.317,890.0,83.0,9.3,609.528
2022-03-19 10:45:00,15.317,890.0,83.0,9.3,982.992
2022-03-19 11:00:00,15.317,890.0,83.0,9.3,891.685
2022-03-19 11:15:00,15.317,890.0,83.0,9.3,1526.12
2022-03-19 11:30:00,15.317,890.0,83.0,9.3,1462.7
2022-03-19 11:45:00,15.317,890.0,83.0,9.3,692.195
2022-03-19 12:00:00,15.317,890.0,83.0,9.3,1274.99
2022-03-19 12:15:00,15.317,890.0,83.0,9.3,1207.93
2022-03-19 12:30:00,15.317,890.0,83.0,9.3,1110.6
2022-03-19 12:45:00,15.317,890.0,83.0,9.3,1587.94
2022-03-19 13:00:00,15.317,890.0,83.0,9.3,699.647
2022-03-19 13:15:00,15.317,890.0,83.0,9.3,948.089
2022-03-19 13:30:00,15.317,890.0,83.0,9.3,268.962
2022-03-19 13:45:00,15.317,890.0,83.0,9.3,150.723
2022-03-19 14:00:00,15.317,890.0,83.0,9.3,879.963
2022-03-19 14:15:00,15.317,890.0,83.0,9.3,339.342
2022-03-19 14:30:00,15.317,890.0,83.0,9.3,605.579
2022-03-19 14:45:00,15.317,890.0,83.0,9.3,878.206
2022-03-19 15:00:00,15.317,890.0,83.0,9.3,437.543
2022-03-19 15:15:00,15.317,890.0,83.0,9.3,872.529
2022-03-19 15:30:00,15.317,890.0,83.0,9.3,803.452
2022-03-19 15:45:00,15.317,890.0,83.0,9.3,669.279
2022-03-19 16:00:00,15.317,890.0,83.0,9.3,506.88
2022-03-19 16:15:00,15.317,890.0,83.0,9.3,545.528
2022-03-19 16:30:00,15.317,890.0,83.0,9.3,447.971
2022-03-19 16:45:00,15.317,890.0,83.0,9.3,225.29
2022-03-19 17:00:00,15.317,890.0,83.0,9.3,943.902
2022-03-19 17:15:00,15.317,890.0,83.0,9.3,823.182
2022-03-19 17:30:00,15.317,890.0,83.0,9.3,930.236
2022-03-19 17:45:00,15.317,890.0,83.0,9.3,368.722
2022-03-19 18:00:00,15.317,890.0,83.0,9.3,921.196
2022-03-19 18:15:00,15.317,890.0,83.0,9.3,493.574
2022-03-19 18:30:00,15.317,890.0,83.0,9.3,716.255
2022-03-19 18:45:00,15.317,890.0,83.0,9.3,662.611
2022-03-19 19:00:00,15.317,890.0,83.0,9.3,441.471
2022-03-19 19:15:00,15.317,890.0,83.0,9.3,629.276
2022-03-19 19:30:00,15.317,890.0,83.0,9.3,575.335
2022-03-19 19:45:00,15.317,890.0,83.0,9.3,453.788
2022-03-19 20:00:00,15.317,890.0,83.0,9.3,629.459
2022-03-19 20:15:00,15.317,890.0,83.0,9.3,376.629
2022-03-19 20:30:00,15.317,890.0,83.0,9.3,689.717
2022-03-19 20:45:00,15.317,890.0,83.0,9.3,417.407
2022-03-19 21:00:00,15.317,890.0,83.0,9.3,605.234
2022-03-19 21:15:00,15.317,890.0,83.0,9.3,203.049
2022-03-19 21:30:00,15.317,890.0,83.0,9.3,518.288
2022-03-19 21:45:00,15.317,890.0,83.0,9.3,568.405
2022-03-19 22:00:00,15.317,890.0,83.0,9.3,342.998
2022-03-19 22:15:00,15.317,890.0,83.0,9.3,463.236
2022-03-19 22:30:00,15.317,890.0,83.0,9.3,421.329
2022-03-19 22:45:00,15.317,890.0,83.0,9.3,271.968
2022-03-19 23:00:00,15.317,890.0,83.0,9.3,91.6884
2022-03-19 23:15:00,15.317,890.0,83.0,9.3,658.283
2022-03-19 23:30:00,15.317,890.0,83.0,9.3,1157.28
2022-03-19 23:45:00,15.317,890.0,83.0,9.3,447.575
2022-03-20 00:00:00,15.105,890.0,83.0,9.3,177.359
2022-03-20 00:15:00,15.105,890.0,83.0,9.3,663.575
2022-03-20 00:30:00,15.105,890.0,83.0,9.3,417.6
2022-03-20 00:45:00,15.105,890.0,83.0,9.3,335.72
2022-03-20 01:00:00,15.105,890.0,83.0,9.3,652.061
2022-03-20 01:15:00,15.105,890.0,83.0,9.3,394.067
2022-03-20 01:30:00,15.105,890.0,83.0,9.3,369.757
2022-03-20 01:45:00,15.105,890.0,83.0,9.3,959.414
2022-03-20 02:00:00,15.105,890.0,83.0,9.3,2.51469
2022-03-20 02:15:00,15.105,890.0,83.0,9.3,49.247
2022-03-20 02:30:00,15.105,890.0,83.0,9.3,602.875
2022-03-20 02:45:00,15.105,890.0,83.0,9.3,420.398
2022-03-20 03:00:00,15.105,890.0,83.0,9.3,60.7431
2022-03-20 03:15:00,15.105,890.0,83.0,9.3,703.096
2022-03-20 03:30:00,15.105,890.0,83.0,9.3,70.8751
2022-03-20 03:45:00,15.105,890.0,83.0,9.3,206.741
2022-03-20 04:00:00,15.105,890.0,83.0,9.3,35.7641
2022-03-20 04:15:00,15.105,890.0,83.0,9.3,341.772
2022-03-20 04:30:00,15.105,890.0,83.0,9.3,308.373
2022-03-20 04:45:00,15.105,890.0,83.0,9.3,46.1891
2022-03-20 05:00:00,15.105,890.0,83.0,9.3,352.898
2022-03-20 05:15:00,15.105,890.0,83.0,9.3,196.854
2022-03-20 05:30:00,15.105,890.0,83.0,9.3,370.343
2022-03-20 05:45:00,15.105,890.0,83.0,9.3,597.534
2022-03-20 06:00:00,15.105,890.0,83.0,9.3,146.499
2022-03-20 06:15:00,15.105,890.0,83.0,9.3,41.059
2022-03-20 06:30:00,15.105,890.0,83.0,9.3,422.858
2022-03-20 06:45:00,15.105,890.0,83.0,9.3,322.069
2022-03-20 07:00:00,15.105,890.0,83.0,9.3,93.2753
2022-03-20 07:15:00,15.105,890.0,83.0,9.3,421.979
2022-03-20 07:30:00,15.105,890.0,83.0,9.3,35.4131
2022-03-20 07:45:00,15.105,890.0,83.0,9.3,164.584
2022-03-20 08:00:00,15.105,890.0,83.0,9.3,326.946
2022-03-20 08:15:00,15.105,890.0,83.0,9.3,333.574
2022-03-20 08:30:00,15.105,890.0,83.0,9.3,241.05
2022-03-20 08:45:00,15.105,890.0,83.0,9.3,911.604
2022-03-20 09:00:00,15.105,890.0,83.0,9.3,283.571
2022-03-20 09:15:00,15.105,890.0,83.0,9.3,667.942
2022-03-20 09:30:00,15.105,890.0,83.0,9.3,604.907
2022-03-20 09:45:00,15.105,890.0,83.0,9.3,746.615
2022-03-20 10:00:00,15.105,890.0,83.0,9.3,1629.0
2022-03-20 10:15:00,15.105,890.0,83.0,9.3,953.106
2022-03-20 10:30:00,15.105,890.0,83.0,9.3,1041.75
2022-03-20 10:45:00,15.105,890.0,83.0,9.3,618.286
2022-03-20 11:00:00,15.105,890.0,83.0,9.3,1342.73
2022-03-20 11:15:00,15.105,890.0,83.0,9.3,808.142
2022-03-20 11:30:00,15.105,890.0,83.0,9.3,789.444
2022-03-20 11:45:00,15.105,890.0,83.0,9.3,885.823
2022-03-20 12:00:00,15.105,890.0,83.0,9.3,852.875
2022-03-20 12:15:00,15.105,890.0,83.0,9.3,1534.54
2022-03-20 12:30:00,15.105,890.0,83.0,9.3,484.587
2022-03-20 12:45:00,15.105,890.0,83.0,9.3,976.98
2022-03-20 13:00:00,15.105,890.0,83.0,9.3,974.508
2022-03-20 13:15:00,15.105,890.0,83.0,9.3,871.382
2022-03-20 13:30:00,15.105,890.0,83.0,9.3,940.261
2022-03-20 13:45:00,15.105,890.0,83.0,9.3,1017.98
2022-03-20 14:00:00,15.105,890.0,83.0,9.3,431.614
2022-03-20 14:15:00,15.105,890.0,83.0,9.3,552.505
2022-03-20 14:30:00,15.105,890.0,83.0,9.3,547.396
2022-03-20 14:45:00,15.105,890.0,83.0,9.3,995.154
2022-03-20 15:00:00,15.105,890.0,83.0,9.3,803.891
2022-03-20 15:15:00,15.105,890.0,83.0,9.3,450.224
2022-03-20 15:30:00,15.105,890.0,83.0,9.3,423.774
2022-03-20 15:45:00,15.105,890.0,83.0,9.3,633.237
2022-03-20 16:00:00,15.105,890.0,83.0,9.3,560.555
2022-03-20 16:15:00,15.105,890.0,83.0,9.3,669.706
2022-03-20 16:30:00,15.105,890.0,83.0,9.3,886.278
2022-03-20 16:45:00,15.105,890.0,83.0,9.3,250.297
2022-03-20 17:00:00,15.105,890.0,83.0,9.3,354.064
2022-03-20 17:15:00,15.105,890.0,83.0,9.3,479.539
2022-03-20 17:30:00,15.105,890.0,83.0,9.3,1089.81
2022-03-20 17:45:00,15.105,890.0,83.0,9.3,986.993
2022-03-20 18:00:00,15.105,890.0,83.0,9.3,558.431
2022-03-20 18:15:00,15.105,890.0,83.0,9.3,790.716
2022-03-20 18:30:00,15.105,890.0,83.0,9.3,682.838
2022-03-20 18:45:00,15.105,890.0,83.0,9.3,482.582
2022-03-20 19:00:00,15.105,890.0,83.0,9.3,946.95
2022-03-20 19:15:00,15.105,890.0,83.0,9.3,964.605
2022-03-20 19:30:00,15.105,890.0,83.0,9.3,1022.6
2022-03-20 19:45:00,15.105,890.0,83.0,9.3,782.284
2022-03-20 20:00:00,15.105,890.0,83.0,9.3,679.234
2022-03-20 20:15:00,15.105,890.0,83.0,9.3,947.219
2022-03-20 20:30:00,15.105,890.0,83.0,9.3,1629.97
2022-03-20 20:45:00,15.105,890.0,83.0,9.3,503.63
2022-03-20 21:00:00,15.105,890.0,83.0,9.3,354.452
2022-03-20 21:15:00,15.105,890.0,83.0,9.3,508.635
2022-03-20 21:30:00,15.105,890.0,83.0,9.3,29.752
2022-03-20 21:45:00,15.105,890.0,83.0,9.3,696.321
2022-03-20 22:00:00,15.105,890.0,83.0,9.3,460.938
2022-03-20 22:15:00,15.105,890.0,83.0,9.3,357.781
2022-03-20 22:30:00,15.105,890.0,83.0,9.3,945.992
2022-03-20 22:45:00,15.105,890.0,83.0,9.3,570.434
2022-03-20 23:00:00,15.105,890.0,83.0,9.3,814.643
2022-03-20 23:15:00,15.105,890.0,83.0,9.3,177.102
2022-03-20 23:30:00,15.105,890.0,83.0,9.3,1644.5
2022-03-20 23:45:00,15.105,890.0,83.0,9.3,866.688
2022-03-21 00:00:00,14.964,890.0,83.0,9.3,538.802
2022-03-21 00:15:00,14.964,890.0,83.0,9.3,784.64
2022-03-21 00:30:00,14.964,890.0,83.0,9.3,53.1441
2022-03-21 00:45:00,14.964,890.0,83.0,9.3,691.624
2022-03-21 01:00:00,14.964,890.0,83.0,9.3,477.876
2022-03-21 01:15:00,14.964,890.0,83.0,9.3,404.193
2022-03-21 01:30:00,14.964,890.0,83.0,9.3,605.713
2022-03-21 01:45:00,14.964,890.0,83.0,9.3,713.982
2022-03-21 02:00:00,14.964,890.0,83.0,9.3,477.558
2022-03-21 02:15:00,14.964,890.0,83.0,9.3,406.049
2022-03-21 02:30:00,14.964,890.0,83.0,9.3,46.2165
2022-03-21 02:45:00,14.964,890.0,83.0,9.3,527.321
2022-03-21 03:00:00,14.964,890.0,83.0,9.3,587.677
2022-03-21 03:15:00,14.964,890.0,83.0,9.3,212.796
2022-03-21 03:30:00,14.964,890.0,83.0,9.3,453.645
2022-03-21 03:45:00,14.964,890.0,83.0,9.3,239.359
2022-03-21 04:00:00,14.964,890.0,83.0,9.3,181.103
2022-03-21 04:15:00,14.964,890.0,83.0,9.3,192.383
2022-03-21 04:30:00,14.964,890.0,83.0,9.3,348.614
2022-03-21 04:45:00,14.964,890.0,83.0,9.3,417.072
2022-03-21 05:00:00,14.964,890.0,83.0,9.3,54.2275
2022-03-21 05:15:00,14.964,890.0,83.0,9.3,153.698
2022-03-21 05:30:00,14.964,890.0,83.0,9.3,341.256
2022-03-21 05:45:00,14.964,890.0,83.0,9.3,485.078
2022-03-21 06:00:00,14.964,890.0,83.0,9.3,480.107
2022-03-21 06:15:00,14.964,890.0,83.0,9.3,547.759
2022-03-21 06:30:00,14.964,890.0,83.0,9.3,857.179
2022-03-21 06:45:00,14.964,890.0,83.0,9.3,203.201
2022-03-21 07:00:00,14.964,890.0,83.0,9.3,624.939
2022-03-21 07:15:00,14.964,890.0,83.0,9.3,419.724
2022-03-21 07:30:00,14.964,890.0,83.0,9.3,593.139
2022-03-21 07:45:00,14.964,890.0,83.0,9.3,257.89
2022-03-21 08:00:00,14.964,890.0,83.0,9.3,728.255
2022-03-21 08:15:00,14.964,890.0,83.0,9.3,429.294
2022-03-21 08:30:00,14.964,890.0,83.0,9.3,718.093
2022-03-21 08:45:00,14.964,890.0,83.0,9.3,622.3
2022-03-21 09:00:00,14.964,890.0,83.0,9.3,452.723
2022-03-21 09:15:00,14.964,890.0,83.0,9.3,374.53
2022-03-21 09:30:00,14.964,890.0,83.0,9.3,1146.34
2022-03-21 09:45:00,14.964,890.0,83.0,9.3,708.867
2022-03-21 10:00:00,14.964,890.0,83.0,9.3,540.734
2022-03-21 10:15:00,14.964,890.0,83.0,9.3,660.816
2022-03-21 10:30:00,14.964,890.0,83.0,9.3,385.138
2022-03-21 10:45:00,14.964,890.0,83.0,9.3,1073.49
2022-03-21 11:00:00,14.964,890.0,83.0,9.3,890.034
2022-03-21 11:15:00,14.964,890.0,83.0,9.3,867.729
2022-03-21 11:30:00,14.964,890.0,83.0,9.3,718.987
2022-03-21 11:45:00,14.964,890.0,83.0,9.3,267.927
2022-03-21 12:00:00,14.964,890.0,83.0,9.3,678.102
2022-03-21 12:15:00,14.964,890.0,83.0,9.3,955.706
2022-03-21 12:30:00,14.964,890.0,83.0,9.3,770.489
2022-03-21 12:45:00,14.964,890.0,83.0,9.3,708.138
2022-03-21 13:00:00,14.964,890.0,83.0,9.3,1038.85
2022-03-21 13:15:00,14.964,890.0,83.0,9.3,949.209
2022-03-21 13:30:00,14.964,890.0,83.0,9.3,658.619
2022-03-21 13:45:00,14.964,890.0,83.0,9.3,1664.92
2022-03-21 14:00:00,14.964,890.0,83.0,9.3,655.348
2022-03-21 14:15:00,14.964,890.0,83.0,9.3,448.38
2022-03-21 14:30:00,14.964,890.0,83.0,9.3,106.618
2022-03-21 14:45:00,14.964,890.0,83.0,9.3,631.431
2022-03-21 15:00:00,14.964,890.0,83.0,9.3,538.784
2022-03-21 15:15:00,14.964,890.0,83.0,9.3,989.697
2022-03-21 15:30:00,14.964,890.0,83.0,9.3,886.708
2022-03-21 15:45:00,14.964,890.0,83.0,9.3,133.108
2022-03-21 16:00:00,14.964,890.0,83.0,9.3,366.213
2022-03-21 16:15:00,14.964,890.0,83.0,9.3,494.13
2022-03-21 16:30:00,14.964,890.0,83.0,9.3,315.575
2022-03-21 16:45:00,14.964,890.0,83.0,9.3,329.003
2022-03-21 17:00:00,14.964,890.0,83.0,9.3,246.427
2022-03-21 17:15:00,14.964,890.0,83.0,9.3,791.162
2022-03-21 17:30:00,14.964,890.0,83.0,9.3,451.795
2022-03-21 17:45:00,14.964,890.0,83.0,9.3,1044.62
2022-03-21 18:00:00,14.964,890.0,83.0,9.3,604.923
2022-03-21 18:15:00,14.964,890.0,83.0,9.3,698.946
2022-03-21 18:30:00,14.964,890.0,83.0,9.3,245.682
2022-03-21 18:45:00,14.964,890.0,83.0,9.3,388.177
2022-03-21 19:00:00,14.964,890.0,83.0,9.3,631.647
2022-03-21 19:15:00,14.964,890.0,83.0,9.3,835.56
2022-03-21 19:30:00,14.964,890.0,83.0,9.3,707.475
2022-03-21 19:45:00,14.964,890.0,83.0,9.3,1335.19
2022-03-21 20:00:00,14.964,890.0,83.0,9.3,892.625
2022-03-21 20:15:00,14.964,890.0,83.0,9.3,453.635
2022-03-21 20:30:00,14.964,890.0,83.0,9.3,302.092
2022-03-21 20:45:00,14.964,890.0,83.0,9.3,1294.98
2022-03-21 21:00:00,14.964,890.0,83.0,9.3,569.656
2022-03-21 21:15:00,14.964,890.0,83.0,9.3,398.703
2022-03-21 21:30:00,14.964,890.0,83.0,9.3,531.298
2022-03-21 21:45:00,14.964,890.0,83.0,9.3,795.56
2022-03-21 22:00:00,14.964,890.0,83.0,9.3,932.268
2022-03-21 22:15:00,14.964,890.0,83.0,9.3,446.189
2022-03-21 22:30:00,14.964,890.0,83.0,9.3,664.829
2022-03-21 22:45:00,14.964,890.0,83.0,9.3,848.151
2022-03-21 23:00:00,14.964,890.0,83.0,9.3,254.163
2022-03-21 23:15:00,14.964,890.0,83.0,9.3,525.884
2022-03-21 23:30:00,14.964,890.0,83.0,9.3,732.457
2022-03-21 23:45:00,14.964,890.0,83.0,9.3,500.984
2022-03-22 00:00:00,15.166,890.0,83.0,9.3,833.384
2022-03-22 00:15:00,15.166,890.0,83.0,9.3,387.893
2022-03-22 00:30:00,15.166,890.0,83.0,9.3,287.175
2022-03-22 00:45:00,15.166,890.0,83.0,9.3,1143.67
2022-03-22 01:00:00,15.166,890.0,83.0,9.3,156.86
2022-03-22 01:15:00,15.166,890.0,83.0,9.3,885.313
2022-03-22 01:30:00,15.166,890.0,83.0,9.3,244.303
2022-03-22 01:45:00,15.166,890.0,83.0,9.3,264.021
2022-03-22 02:00:00,15.166,890.0,83.0,9.3,80.3632
2022-03-22 02:15:00,15.166,890.0,83.0,9.3,118.041
2022-03-22 02:30:00,15.166,890.0,83.0,9.3,450.031
2022-03-22 02:45:00,15.166,890.0,83.0,9.3,154.458
2022-03-22 03:00:00,15.166,890.0,83.0,9.3,155.532
2022-03-22 03:15:00,15.166,890.0,83.0,9.3,134.392
2022-03-22 03:30:00,15.166,890.0,83.0,9.3,17.2122
2022-03-22 03:45:00,15.166,890.0,83.0,9.3,89.6895
2022-03-22 04:00:00,15.166,890.0,83.0,9.3,381.289
2022-03-22 04:15:00,15.166,890.0,83.0,9.3,312.468
2022-03-22 04:30:00,15.166,890.0,83.0,9.3,101.991
2022-03-22 04:45:00,15.166,890.0,83.0,9.3,85.5848
2022-03-22 05:00:00,15.166,890.0,83.0,9.3,20.6668
2022-03-22 05:15:00,15.166,890.0,83.0,9.3,191.589
2022-03-22 05:30:00,15.166,890.0,83.0,9.3,13.9132
2022-03-22 05:45:00,15.166,890.0,83.0,9.3,336.471
2022-03-22 06:00:00,15.166,890.0,83.0,9.3,23.2914
2022-03-22 06:15:00,15.166,890.0,83.0,9.3,92.4788
2022-03-22 06:30:00,15.166,890.0,83.0,9.3,391.278
2022-03-22 06:45:00,15.166,890.0,83.0,9.3,181.558
2022-03-22 07:00:00,15.166,890.0,83.0,9.3,33.5058
2022-03-22 07:15:00,15.166,890.0,83.0,9.3,535.836
2022-03-22 07:30:00,15.166,890.0,83.0,9.3,316.741
2022-03-22 07:45:00,15.166,890.0,83.0,9.3,523.732
2022-03-22 08:00:00,15.166,890.0,83.0,9.3,235.123
2022-03-22 08:15:00,15.166,890.0,83.0,9.3,1406.91
2022-03-22 08:30:00,15.166,890.0,83.0,9.3,387.298
2022-03-22 08:45:00,15.166,890.0,83.0,9.3,864.54
2022-03-22 09:00:00,15.166,890.0,83.0,9.3,447.114
2022-03-22 09:15:00,15.166,890.0,83.0,9.3,626.014
2022-03-22 09:30:00,15.166,890.0,83.0,9.3,917.632
2022-03-22 09:45:00,15.166,890.0,83.0,9.3,1418.54
2022-03-22 10:00:00,15.166,890.0,83.0,9.3,236.716
2022-03-22 10:15:00,15.166,890.0,83.0,9.3,872.047
2022-03-22 10:30:00,15.166,890.0,83.0,9.3,607.932
2022-03-22 10:45:00,15.166,890.0,83.0,9.3,666.206
2022-03-22 11:00:00,15.166,890.0,83.0,9.3,1585.43
2022-03-22 11:15:00,15.166,890.0,83.0,9.3,1497.84
2022-03-22 11:30:00,15.166,890.0,83.0,9.3,807.681
2022-03-22 11:45:00,15.166,890.0,83.0,9.3,640.415
2022-03-22 12:00:00,15.166,890.0,83.0,9.3,811.401
2022-03-22 12:15:00,15.166,890.0,83.0,9.3,626.044
2022-03-22 12:30:00,15.166,890.0,83.0,9.3,428.775
2022-03-22 12:45:00,15.166,890.0,83.0,9.3,508.507
2022-03-22 13:00:00,15.166,890.0,83.0,9.3,1657.72
2022-03-22 13:15:00,15.166,890.0,83.0,9.3,1399.4
2022-03-22 13:30:00,15.166,890.0,83.0,9.3,1303.21
2022-03-22 13:45:00,15.166,890.0,83.0,9.3,332.152
2022-03-22 14:00:00,15.166,890.0,83.0,9.3,1278.05
2022-03-22 14:15:00,15.166,890.0,83.0,9.3,631.617
2022-03-22 14:30:00,15.166,890.0,83.0,9.3,543.789
2022-03-22 14:45:00,15.166,890.0,83.0,9.3,130.983
2022-03-22 15:00:00,15.166,890.0,83.0,9.3,267.228
2022-03-22 15:15:00,15.166,890.0,83.0,9.3,806.116
